Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2/27/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Entre Ríos,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,18,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2/27/2022,Buenos Aires,Mujer,28,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,23,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,16,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,31,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,62,Otro,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2/27/2022,Buenos Aires,Mujer,27,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,29,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2/27/2022,Buenos Aires,Mujer,41,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,48,Otro,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2/27/2022,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,50,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,37,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,45,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,42,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,73,Otro,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,77,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,18,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,68,Otro,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,35,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
2/27/2022,Buenos Aires,Mujer,65,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,84,Otro,No,No,No,No,Si,No,No,No,No,No,No,Si,Pareja,Varon
2/27/2022,Buenos Aires,Mujer,24,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,23,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,68,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,19,Otro,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Padre o tutor,Varon
2/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/27/2022,Buenos Aires,Mujer,30,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,47,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Mendoza,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2/28/2022,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Cordoba,Mujer,24,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2/28/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Mendoza,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2/28/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Santa Fe,Mujer,33,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Chaco,Mujer,50,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,20,Otro,No,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2/28/2022,Cordoba,Mujer,83,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2/28/2022,Buenos Aires,Mujer,23,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Santa Fe,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2/28/2022,Tucumán,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Jujuy,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,50,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,La Rioja,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Tucumán,Mujer,37,Otro,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Mendoza,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2/28/2022,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Mendoza,Mujer,40,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2/28/2022,Santiago Del Estero,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,San Juan,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Tucumán,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,35,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,27,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,29,Otro,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2/28/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,56,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,18,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,41,Otro,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2/28/2022,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,33,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Buenos Aires,Mujer,29,Otro,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,25,Otro,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Colombiana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,80,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Buenos Aires,Mujer,58,Otro,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,41,Otro,No,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
3/1/2022,Santa Fe,Mujer,21,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Tucumán,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Jujuy,Mujer,33,Otro,Si,No,No,No,Si,No,Si,No,No,No,No,No,Otro,Varon
3/1/2022,Mendoza,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Mendoza,Mujer,65,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
3/1/2022,Buenos Aires,Mujer,25,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Santa Fe,Mujer,58,Otro,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Chubut,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Santa Fe,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Santa Fe,Mujer,31,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Tucumán,Mujer,61,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Santa Fe,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Tucumán,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Cordoba,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,19,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Salta,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Santa Fe,Mujer,20,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Chaco,Mujer,41,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Mendoza,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Chaco,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,27,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Tucumán,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Varon,55,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Otro
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,50,Otro,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,42,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,67,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,48,Otro,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,22,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,18,Otro,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,30,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,28,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,24,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
3/1/2022,Buenos Aires,Mujer,33,Otro,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,27,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
3/1/2022,Buenos Aires,Mujer,42,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,43,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
3/1/2022,Buenos Aires,Mujer,35,Otro,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,34,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/1/2022,Buenos Aires,Mujer,40,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,37,Otro,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
3/1/2022,Buenos Aires,Mujer,19,Otro,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
3/1/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/1/2022,Buenos Aires,Mujer,70,Otro,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
3/2/2022,Mendoza,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Santiago Del Estero,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Chubut,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Tucumán,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Buenos Aires,Mujer,28,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
3/2/2022,Mendoza,Mujer,60,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Buenos Aires,Mujer,24,Paraguaya,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,51,Otro,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Santiago Del Estero,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Tucumán,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Cordoba,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Catamarca,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Cordoba,Mujer,41,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,35,Otro,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,26,Otro,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,35,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,47,Otro,No,Si,No,No,No,No,No,No,No,No,No,Si,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,26,Otro,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
3/2/2022,Buenos Aires,Mujer,47,Otro,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,44,Otro,No,Si,Si,No,No,No,Si,No,No,No,No,Si,Otro,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,44,Otro,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
3/2/2022,Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,51,Otro,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,23,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,47,Otro,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,21,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,39,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
3/2/2022,Buenos Aires,Mujer,83,Otro,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
